id,name,parent_id,color,label_tree_id,source_id,rank,scientificname,status,valid_AphiaID,valid_name,valid_rank
444042,MURAENOLEPIDIDAE,444041,30c8f2,3270,,Arbitrary,,,,,
444043,Muraenolepis,444041,2dbae1,3270,234525,Genus,Muraenolepis,accepted,234525,Muraenolepis,Genus
444044,Muraenolepis marmoratus,444043,f23131,3270,234705,Species,Muraenolepis marmoratus,unaccepted,313346,Muraenolepis marmorata,Species
444045,Muraenolepis microcephalus,444043,f23131,3270,234809,Species,Muraenolepis microcephalus,unaccepted,712467,Notomuraenobathys microcephalus,Species
444046,Muraenolepis microps,444043,30c8f2,3270,234742,Species,Muraenolepis microps,accepted,234742,Muraenolepis microps,Species
444047,Muraenolepis orangiensis,444043,30c8f2,3270,234824,Species,Muraenolepis orangiensis,accepted,234824,Muraenolepis orangiensis,Species
444048,Myctophiformes,443154,30c8f2,3270,10309,Order,Myctophiformes,accepted,10309,Myctophiformes,Order
444049,Myctophidae,444048,30c8f2,3270,125498,Family,Myctophidae,accepted,125498,Myctophidae,Family
444050,MYCTOPHIDAE,444049,30c8f2,3270,,Arbitrary,,,,,
444051,Electrona,444049,30c8f2,3270,125821,Genus,Electrona,accepted,125821,Electrona,Genus
444052,Electrona antarctica,444051,30c8f2,3270,217697,Species,Electrona antarctica,accepted,217697,Electrona antarctica,Species
444053,Electrona carlsbergi,444051,30c8f2,3270,234638,Species,Electrona carlsbergi,accepted,234638,Electrona carlsbergi,Species
444054,Electrona sp.,444051,30c8f2,3270,,Arbitrary,,,,,
444055,Gymnoscopelus,444049,30c8f2,3270,205276,Genus,Gymnoscopelus,accepted,205276,Gymnoscopelus,Genus
444056,Gymnoscopelus braueri,444055,30c8f2,3270,234642,Species,Gymnoscopelus braueri,accepted,234642,Gymnoscopelus braueri,Species
444057,Gymnoscopelus bolini,444055,17b9e6,3270,234729,Species,Gymnoscopelus bolini,accepted,234729,Gymnoscopelus bolini,Species
444058,Gymnoscopelus fraseri,444055,2fc5ee,3270,234657,Species,Gymnoscopelus fraseri,accepted,234657,Gymnoscopelus fraseri,Species
444059,Gymnoscopelus hintonoides,444055,30c8f2,3270,234656,Species,Gymnoscopelus hintonoides,accepted,234656,Gymnoscopelus hintonoides,Species
444060,Gymnoscopelus microlampas,444055,30c8f2,3270,234717,Species,Gymnoscopelus microlampas,accepted,234717,Gymnoscopelus microlampas,Species
444061,Gymnoscopelus microlampus,444060,f23131,3270,,Arbitrary,,,,,
444062,Gymnoscopelus nicholsi,444055,30c8f2,3270,234821,Species,Gymnoscopelus nicholsi,accepted,234821,Gymnoscopelus nicholsi,Species
444063,Gymnoscopelus opisthopterus,444055,30c8f2,3270,234749,Species,Gymnoscopelus opisthopterus,accepted,234749,Gymnoscopelus opisthopterus,Species
444064,Gymnoscopelus piabilis,444055,30c8f2,3270,217699,Species,Gymnoscopelus piabilis,accepted,217699,Gymnoscopelus piabilis,Species
444065,Krefftichthys,444049,30c8f2,3270,234580,Genus,Krefftichthys,accepted,234580,Krefftichthys,Genus
444066,Krefftichthys anderssoni,444065,30c8f2,3270,234641,Species,Krefftichthys anderssoni,accepted,234641,Krefftichthys anderssoni,Species
444067,Nannobrachium,444049,f23131,3270,158908,Genus,Nannobrachium,accepted,158908,Nannobrachium,Genus
444068,Nannobrachium achirus,444067,f23131,3270,221503,Species,Nannobrachium achirus,unaccepted,217707,Lampanyctus achirus,Species
444069,Protomyctophum,444049,30c8f2,3270,125832,Genus,Protomyctophum,accepted,125832,Protomyctophum,Genus
444070,Protomyctophum bolini,444069,30c8f2,3270,234714,Species,Protomyctophum bolini,accepted,234714,Protomyctophum bolini,Species
444071,NOTOTHENIIDAE,443157,30c8f2,3270,,Arbitrary,,,,,
444072,Pleuragrammatinae,443157,30c8f2,3270,826598,Subfamily,Pleuragrammatinae,accepted,826598,Pleuragrammatinae,Subfamily
444073,Aethotaxis,444072,30c8f2,3270,234568,Genus,Aethotaxis,accepted,234568,Aethotaxis,Genus
444074,Aethotaxis mitopteryx,444073,30c8f2,3270,234660,Species,Aethotaxis mitopteryx,accepted,234660,Aethotaxis mitopteryx,Species
444075,Dissostichus,444072,30c8f2,3270,234585,Genus,Dissostichus,accepted,234585,Dissostichus,Genus
444076,Dissostichus eleginoides,444075,30c8f2,3270,234700,Species,Dissostichus eleginoides,accepted,234700,Dissostichus eleginoides,Species
444077,Dissostichus mawsoni,444075,30c8f2,3270,234836,Species,Dissostichus mawsoni,accepted,234836,Dissostichus mawsoni,Species
444078,Gvozdarus,444072,30c8f2,3270,234540,Genus,Gvozdarus,accepted,234540,Gvozdarus,Genus
444079,Gvozdarus svetovidovi,444078,30c8f2,3270,234674,Species,Gvozdarus svetovidovi,accepted,234674,Gvozdarus svetovidovi,Species
444080,Nototheniinae,443157,2ec1e9,3270,826597,Subfamily,Nototheniinae,accepted,826597,Nototheniinae,Subfamily
444081,Lepidonotothen,444080,2ebfe7,3270,234524,Genus,Lepidonotothen,accepted,234524,Lepidonotothen,Genus
444082,Lepidonotothen kempi,444081,f23131,3270,313344,Species,Lepidonotothen kempi,unaccepted,234788,Lepidonotothen squamifrons,Species
444083,Lepidonotothen larseni,444081,f23131,3270,234610,Species,Lepidonotothen larseni,unaccepted,313400,Nototheniops larseni,Species
444084,Lepidonotothen squamifrons,444081,30c8f2,3270,234788,Species,Lepidonotothen squamifrons,accepted,234788,Lepidonotothen squamifrons,Species
444085,Notothenia,444080,30c8f2,3270,234532,Genus,Notothenia,accepted,234532,Notothenia,Genus
444086,Notothenia coriiceps,444085,30c8f2,3270,234679,Species,Notothenia coriiceps,accepted,234679,Notothenia coriiceps,Species
444087,Trematominae,443157,30c8f2,3270,826599,Subfamily,Trematominae,accepted,826599,Trematominae,Subfamily
444088,Pagothenia,444087,30c8f2,3270,234544,Genus,Pagothenia,accepted,234544,Pagothenia,Genus
444089,Pagothenia borchgrevinki,444088,30c8f2,3270,234801,Species,Pagothenia borchgrevinki,accepted,234801,Pagothenia borchgrevinki,Species
444090,Pagothenia brachysoma,444088,30c8f2,3270,234710,Species,Pagothenia brachysoma,accepted,234710,Pagothenia brachysoma,Species
444091,Paranotothenia,444080,30c8f2,3270,234560,Genus,Paranotothenia,accepted,234560,Paranotothenia,Genus
444092,Paranotothenia dewitti,444091,30c8f2,3270,279364,Species,Paranotothenia dewitti,accepted,279364,Paranotothenia dewitti,Species
444093,Paranotothenia magellanica,444091,30c8f2,3270,234645,Species,Paranotothenia magellanica,accepted,234645,Paranotothenia magellanica,Species
444094,Pleuragramma,444072,30c8f2,3270,234583,Genus,Pleuragramma,accepted,234583,Pleuragramma,Genus
444095,Pleuragramma antarcticum,444094,30c8f2,3270,234721,Species,Pleuragramma antarcticum,accepted,234721,Pleuragramma antarcticum,Species
444096,Trematomus,444087,30c8f2,3270,234566,Genus,Trematomus,accepted,234566,Trematomus,Genus
444097,Trematomus bernacchii,444096,30c8f2,3270,234802,Species,Trematomus bernacchii,accepted,234802,Trematomus bernacchii,Species
444098,Trematomus eulepidotus,444096,30c8f2,3270,234754,Species,Trematomus eulepidotus,accepted,234754,Trematomus eulepidotus,Species
444099,Trematomus hansoni,444096,30c8f2,3270,234772,Species,Trematomus hansoni,accepted,234772,Trematomus hansoni,Species
444100,Trematomus lepidorhinus,444096,30c8f2,3270,234770,Species,Trematomus lepidorhinus,accepted,234770,Trematomus lepidorhinus,Species
444101,Trematomus loennbergii,444096,30c8f2,3270,234828,Species,Trematomus loennbergii,accepted,234828,Trematomus loennbergii,Species
444102,Trematomus newnesi,444096,30c8f2,3270,234628,Species,Trematomus newnesi,accepted,234628,Trematomus newnesi,Species
444103,Trematomus nicolai,444096,30c8f2,3270,234644,Species,Trematomus nicolai,accepted,234644,Trematomus nicolai,Species
444104,Trematomus pennellii,444096,30c8f2,3270,234709,Species,Trematomus pennellii,accepted,234709,Trematomus pennellii,Species
444105,Trematomus scotti,444096,30c8f2,3270,234665,Species,Trematomus scotti,accepted,234665,Trematomus scotti,Species
444106,Trematomus tokarevi,444096,30c8f2,3270,234689,Species,Trematomus tokarevi,accepted,234689,Trematomus tokarevi,Species
444107,Oneirodidae,444028,30c8f2,3270,125496,Family,Oneirodidae,accepted,125496,Oneirodidae,Family
444108,ONEIRODIDAE,444107,30c8f2,3270,,Arbitrary,,,,,
444109,Oneirodes,444107,30c8f2,3270,125811,Genus,Oneirodes,accepted,125811,Oneirodes,Genus
444110,Oneirodes notius,444109,30c8f2,3270,234745,Species,Oneirodes notius,accepted,234745,Oneirodes notius,Species
444111,Paralepididae,443892,30c8f2,3270,125447,Family,Paralepididae,accepted,125447,Paralepididae,Family
444112,PARALEPIDIDAE,444111,30c8f2,3270,,Arbitrary,,,,,
444113,Notolepis,444111,f23131,3270,147036,Genus,Notolepis,accepted,147036,Notolepis,Genus
444114,Notolepis coatsi,444113,f23131,3270,234695,Species,Notolepis coatsi,unaccepted,1526062,Notolepis coatsorum,Species
444115,Rajiformes,443320,30c8f2,3270,10216,Order,Rajiformes,accepted,10216,Rajiformes,Order
444116,Rajidae,444115,30c8f2,3270,105711,Family,Rajidae,accepted,105711,Rajidae,Family
444117,RAJIDAE,444116,30c8f2,3270,,Arbitrary,,,,,
444118,Amblyraja,444116,39b5e6,3270,105760,Genus,Amblyraja,accepted,105760,Amblyraja,Genus
444119,Amblyraja georgiana,444118,39b5e6,3270,234607,Species,Amblyraja georgiana,accepted,234607,Amblyraja georgiana,Species
444120,Arhynchobatidae,444115,30c8f2,3270,714639,Family,Arhynchobatidae,accepted,714639,Arhynchobatidae,Family
444121,Bathyraja,444120,30c8f2,3270,105761,Genus,Bathyraja,accepted,105761,Bathyraja,Genus
444122,Bathyraja eatonii,444121,30c8f2,3270,234813,Species,Bathyraja eatonii,accepted,234813,Bathyraja eatonii,Species
444123,Bathyraja cf. eatonii,444122,30c8f2,3270,,Arbitrary,,,,,
444124,Bathyraja maccaini,444121,30c8f2,3270,234675,Species,Bathyraja maccaini,accepted,234675,Bathyraja maccaini,Species
444125,Bathyraja sp.,444121,30c8f2,3270,,Arbitrary,,,,,
444126,Scopelarchidae,443892,30c8f2,3270,125448,Family,Scopelarchidae,accepted,125448,Scopelarchidae,Family
444127,SCOPELARCHIDAE,444126,30c8f2,3270,,Arbitrary,,,,,
444128,Benthalbella,444126,30c8f2,3270,125681,Genus,Benthalbella,accepted,125681,Benthalbella,Genus
444129,Benthalbella elongata,444128,30c8f2,3270,234655,Species,Benthalbella elongata,accepted,234655,Benthalbella elongata,Species
444130,Benthalbella macropinna,444128,f23131,3270,217722,Species,Benthalbella macropinna,unaccepted,1524555,Lagiacrusichthys macropinna,Species
444131,Serrivomeridae,443324,30c8f2,3270,125435,Family,Serrivomeridae,accepted,125435,Serrivomeridae,Family
444132,SERRIVOMERIDAE,444131,30c8f2,3270,,Arbitrary,,,,,
444133,Serrivomer,444131,30c8f2,3270,125650,Genus,Serrivomer,accepted,125650,Serrivomer,Genus
444134,Serrivomer sp.,444133,30c8f2,3270,,Arbitrary,,,,,
444135,Zoarcoidei,443155,30c8f2,3270,151739,Suborder,Zoarcoidei,accepted,151739,Zoarcoidei,Suborder
444136,Zoarcidae,444135,30c8f2,3270,125575,Family,Zoarcidae,accepted,125575,Zoarcidae,Family
444137,ZOARCIDAE,444136,30c8f2,3270,,Arbitrary,,,,,
444138,Lycodinae,444136,30c8f2,3270,267127,Subfamily,Lycodinae,accepted,267127,Lycodinae,Subfamily
444139,Dieidolycus,444138,30c8f2,3270,234564,Genus,Dieidolycus,accepted,234564,Dieidolycus,Genus
444140,Dieidolycus leptodermatus,444139,30c8f2,3270,234724,Species,Dieidolycus leptodermatus,accepted,234724,Dieidolycus leptodermatus,Species
444141,Lycenchelys,444138,30c8f2,3270,126103,Genus,Lycenchelys,accepted,126103,Lycenchelys,Genus
444142,Lycenchelys antarctica,444141,30c8f2,3270,234625,Species,Lycenchelys antarctica,accepted,234625,Lycenchelys antarctica,Species
444143,Lycenchelys tristichodon,444141,30c8f2,3270,234739,Species,Lycenchelys tristichodon,accepted,234739,Lycenchelys tristichodon,Species
444144,Lycenchelys tristicodon,444143,f23131,3270,,Arbitrary,,,,,
444145,Lycodapus,444138,30c8f2,3270,234573,Genus,Lycodapus,accepted,234573,Lycodapus,Genus
444146,Lycodapus antarcticus,444145,30c8f2,3270,234662,Species,Lycodapus antarcticus,accepted,234662,Lycodapus antarcticus,Species
444147,Lycodichthys,444138,30c8f2,3270,234550,Genus,Lycodichthys,accepted,234550,Lycodichthys,Genus
444148,Lycodichthys dearborni,444147,30c8f2,3270,234713,Species,Lycodichthys dearborni,accepted,234713,Lycodichthys dearborni,Species
444149,Gymnelinae,444136,30c8f2,3270,267126,Subfamily,Gymnelinae,accepted,267126,Gymnelinae,Subfamily
444150,Melanostigma,444149,30c8f2,3270,126106,Genus,Melanostigma,accepted,126106,Melanostigma,Genus
444151,Melanostigma vitiazi,444150,30c8f2,3270,234680,Species,Melanostigma vitiazi,accepted,234680,Melanostigma vitiazi,Species
444152,Melanostigmata vitiazi,444151,f23131,3270,,Arbitrary,,,,,
444153,Ophthalmolycus,444138,30c8f2,3270,234561,Genus,Ophthalmolycus,accepted,234561,Ophthalmolycus,Genus
444154,Ophthalmolycus amberensis,444153,30c8f2,3270,234617,Species,Ophthalmolycus amberensis,accepted,234617,Ophthalmolycus amberensis,Species
444155,Ophthalmolycus bothriocephalus,444153,30c8f2,3270,234743,Species,Ophthalmolycus bothriocephalus,accepted,234743,Ophthalmolycus bothriocephalus,Species
444156,Pachycara,444138,30c8f2,3270,126107,Genus,Pachycara,accepted,126107,Pachycara,Genus
444157,Pachycara brachycephalum,444156,2ec0e9,3270,234688,Species,Pachycara brachycephalum,accepted,234688,Pachycara brachycephalum,Species
444158,Pachycara sp.,444156,30c8f2,3270,,Arbitrary,,,,,
444159,Seleniolycus,444149,30c8f2,3270,234579,Genus,Seleniolycus,accepted,234579,Seleniolycus,Genus
444160,Seleniolycus laevifasciatus,444159,30c8f2,3270,234701,Species,Seleniolycus laevifasciatus,accepted,234701,Seleniolycus laevifasciatus,Species
444161,Trematomus sp,444096,30c8f2,3270,,Arbitrary,,,,,
444162,Odontasteridae,443357,2ee693,3270,123136,Family,Odontasteridae,accepted,123136,Odontasteridae,Family
444163,Acodontaster,444162,2ee693,3270,172592,Genus,Acodontaster,accepted,172592,Acodontaster,Genus
444164,Acodontaster sp.,444163,2ee693,3270,,Arbitrary,,,,,
444165,Bathybiaster/Psilaster,443348,2ee693,3270,,Arbitrary,,,,,
444166,Diplasterias,443331,2ee693,3270,172529,Genus,Diplasterias,accepted,172529,Diplasterias,Genus
444167,Diplasterias brucei,444166,2ee693,3270,172650,Species,Diplasterias brucei,accepted,172650,Diplasterias brucei,Species
444168,Hippasteria phrygiana,443360,2ee693,3270,124043,Species,Hippasteria phrygiana,accepted,124043,Hippasteria phrygiana,Species
444169,Hippasteria phyrgiana,444168,e62d2d,3270,,Arbitrary,,,,,
444170,Heliasteridae,443326,2ee693,3270,255069,Family,Heliasteridae,accepted,255069,Heliasteridae,Family
444171,Labidiaster,444170,2ee693,3270,178808,Genus,Labidiaster,accepted,178808,Labidiaster,Genus
444172,Labidiaster annulatus,444171,2ee693,3270,234924,Species,Labidiaster annulatus,accepted,234924,Labidiaster annulatus,Species
444173,Leptychaster,443348,2ee693,3270,123250,Genus,Leptychaster,accepted,123250,Leptychaster,Genus
444174,Leptychaster flexuosus,444173,2ee693,3270,172720,Species,Leptychaster flexuosus,accepted,172720,Leptychaster flexuosus,Species
444175,Luidiaster,443340,2de391,3270,123241,Genus,Luidiaster,unaccepted,178248,Cheiraster (Luidiaster),Subgenus
444176,Luidiaster gerlachei,444175,e62d2d,3270,172732,Species,Luidiaster gerlachei,unaccepted,234884,Cheiraster (Luidiaster) gerlachei,Species
444177,Macroptychaster,443348,2ee693,3270,234929,Genus,Macroptychaster,accepted,234929,Macroptychaster,Genus
444178,Macroptychaster?,444177,2ee693,3270,,Arbitrary,,,,,
444179,Notasterias/Leptasterias,443331,2ee693,3270,,Arbitrary,,,,,
444180,Pteraster,443375,2ee693,3270,123335,Genus,Pteraster,accepted,123335,Pteraster,Genus
444181,Pteraster sp.,444180,2ee693,3270,,Arbitrary,,,,,
444182,Solaster regularis,443379,2ee693,3270,172792,Species,Solaster regularis,accepted,172792,Solaster regularis,Species
444183,Solaster regularis subarcuatus,444182,2ee693,3270,172793,Subspecies,Solaster regularis subarcuatus,unaccepted,172792,Solaster regularis,Species
444184,Solaster regularis arcuatus,444183,e62d2d,3270,,Arbitrary,,,,,
444185,Asterinidae,443357,2ee693,3270,123133,Family,Asterinidae,accepted,123133,Asterinidae,Family
444186,Tremasterinae,444185,2ee693,3270,1532229,Subfamily,Tremasterinae,accepted,1532229,Tremasterinae,Subfamily
444187,Tremaster,444186,2ee693,3270,123286,Genus,Tremaster,accepted,123286,Tremaster,Genus
444188,Tremaster mirabilis,444187,2ee693,3270,124002,Species,Tremaster mirabilis,accepted,124002,Tremaster mirabilis,Species
444189,Astrotominae,443410,2ee693,3270,1249712,Subfamily,Astrotominae,accepted,1249712,Astrotominae,Subfamily
444190,Astrotoma,444189,2ee693,3270,172601,Genus,Astrotoma,accepted,172601,Astrotoma,Genus
444191,Astrotoma agassizii,444190,2ee693,3270,173167,Species,Astrotoma agassizii,accepted,173167,Astrotoma agassizii,Species
444192,Crinoid 01 (IPY),443176,bbaaaa,3270,,Arbitrary,,,,,
444193,"Crinoid 02 ""Hyocrinid"""" (IPY)""",443176,bbaaaa,3270,,Arbitrary,,,,,
444194,Crinoid 03 (IPY),443176,b1a1a1,3270,,Arbitrary,,,,,
444195,Crinoid 04 (IPY),443176,b3a3a3,3270,,Arbitrary,,,,,
444196,Crinoid 05 (IPY),443176,bbaaaa,3270,,Arbitrary,,,,,
444197,Crinoid 06 (IPY),443176,b6a5a5,3270,,Arbitrary,,,,,
444198,Crinoid 07 (IPY),443176,b7a6a6,3270,,Arbitrary,,,,,
444199,Crinoid 08 (IPY),443176,b7a6a6,3270,,Arbitrary,,,,,
444200,Crinoid 09 (IPY),443176,baa9a9,3270,,Arbitrary,,,,,
444201,Paleopneustina,443453,2ee693,3270,510547,Suborder,Paleopneustina,accepted,510547,Paleopneustina,Suborder
444202,Schizasteridae,444201,2ee693,3270,123176,Family,Schizasteridae,accepted,123176,Schizasteridae,Family
444203,Abatus/Tripylus,444202,2ee693,3270,,Arbitrary,,,,,
444204,Ctenocidarinae,443413,e62d2d,3270,,Arbitrary,,,,,
444205,Ctenocidaridae,443413,2ee693,3270,510664,Family,Ctenocidaridae,accepted,510664,Ctenocidaridae,Family
444206,Notocidaris,444205,2ee693,3270,160751,Genus,Notocidaris,accepted,160751,Notocidaris,Genus
444207,Kamptosomatidae,443431,2ee693,3270,510777,Family,Kamptosomatidae,accepted,510777,Kamptosomatidae,Family
444208,Kamptosoma,444207,2ee693,3270,160749,Genus,Kamptosoma,accepted,160749,Kamptosoma,Genus
444209,Holasteroida,443452,2ee693,3270,160733,Order,Holasteroida,accepted,160733,Holasteroida,Order
444210,Meridosternata,444209,2ee693,3270,510543,Suborder,Meridosternata,accepted,510543,Meridosternata,Suborder
444211,Urechinina,444210,2ee693,3270,510568,Infraorder,Urechinina,accepted,510568,Urechinina,Infraorder
444212,Pourtalesiidae,444211,2ee693,3270,123168,Family,Pourtalesiidae,accepted,123168,Pourtalesiidae,Family
444213,Sterechinus,443438,2ee693,3270,160756,Genus,Sterechinus,accepted,160756,Sterechinus,Genus
444214,Sterechinus 01,444213,2ee693,3270,,Arbitrary,,,,,
444215,Sterechinus 02,444213,2ee693,3270,,Arbitrary,,,,,
444216,Sterechinus 03,444213,2ee693,3270,,Arbitrary,,,,,
444217,Amperima,443673,2ee693,3270,123510,Genus,Amperima,accepted,123510,Amperima,Genus
444218,Amperima robusta,444217,2ee693,3270,414289,Species,Amperima robusta,accepted,414289,Amperima robusta,Species
444219,Aspidochirotida,443462,e62d2d,3270,123109,Order,Aspidochirotida,uncertain,123109,Aspidochirotida,Order
444220,Aspidiochirotida 01 (IPY),444219,e62d2d,3270,,Arbitrary,,,,,
444221,Bathyplotes bongraini,443465,2ee693,3270,174113,Species,Bathyplotes bongraini,accepted,174113,Bathyplotes bongraini,Species
444222,Benthodytes sanguinolenta,443482,2ee693,3270,241785,Species,Benthodytes sanguinolenta,accepted,241785,Benthodytes sanguinolenta,Species
444223,Benthodytes sp.,443482,2ee693,3270,,Arbitrary,,,,,
